"date","category","earned","earned_cumulative","budget","planned_cumulative"
"29/03/2018","LOGISTIC Install PCU on Position",NA,NA,290,NA
"29/03/2018","P7.2.004 Tracker Supply and Testing on Field",NA,NA,1120,NA
"29/03/2018","P7.2.005 Inverters Supply & Commissioning on Field",NA,NA,580,NA
"29/03/2018","P7.2.007 Substation - Transformer Supply & Installation (Siemens)",NA,NA,500,NA
"29/03/2018","P7.2.010 Foundations Substation)",NA,NA,4499.99999999999,NA
"29/03/2018","P7.2.011 Roads and PCU Earthworks",NA,NA,4480.34095470976,NA
"29/03/2018","P7.2.012 Piling",NA,9.3931250133,12438.475017612,NA
"29/03/2018","P7.2.013 UG Cable installation (MV, DC, FOC)",NA,NA,14114.5575031047,NA
"29/03/2018","P7.2.015 Fencing & Gates",NA,NA,2220.801105,NA
"29/03/2018","P7.2.019 Electrical Solar Farm",NA,NA,35970.2937714286,NA
"29/03/2018","P7.2.023 Mechanical Installation (Tracker and Panel)",NA,NA,93792,NA
"29/03/2018","P7.2.025 Switchyard / Control Build Install Electrical Scope",NA,NA,4620,NA
"29/03/2018","P7.2.036 O&M Buildings EPC",NA,NA,7225,NA
"29/03/2018","P7.2.057 Landscaping",NA,NA,600,NA
"29/03/2018","P7.2.058 Meteorological Stations Supply & Install",NA,NA,450,NA
"29/03/2018","P7.2.062 Earthworks and Access Tracks",NA,NA,1806.15920716332,NA
"29/03/2018","P7.2.064 Downer Commissioning",NA,NA,1917,NA
"29/04/2018","",NA,NA,4.37554,NA
"29/04/2018","LOGISTIC Install PCU on Position",NA,NA,290,NA
"29/04/2018","P7.2.004 Tracker Supply and Testing on Field",NA,NA,1120,NA
"29/04/2018","P7.2.005 Inverters Supply & Commissioning on Field",NA,NA,580,NA
"29/04/2018","P7.2.007 Substation - Transformer Supply & Installation (Siemens)",NA,NA,500,NA
"29/04/2018","P7.2.010 Foundations Substation)",NA,NA,4499.99999999999,NA
"29/04/2018","P7.2.011 Roads and PCU Earthworks",NA,NA,4480.34095470976,NA
"29/04/2018","P7.2.012 Piling",NA,9.3931250133,12438.475017612,NA
"29/04/2018","P7.2.013 UG Cable installation (MV, DC, FOC)",NA,NA,14114.5575031047,NA
"29/04/2018","P7.2.015 Fencing & Gates",NA,NA,2220.801105,NA
"29/04/2018","P7.2.019 Electrical Solar Farm",NA,NA,35970.2937714286,NA
"29/04/2018","P7.2.023 Mechanical Installation (Tracker and Panel)",NA,NA,93792,NA
"29/04/2018","P7.2.025 Switchyard / Control Build Install Electrical Scope",NA,NA,4620,NA
"29/04/2018","P7.2.036 O&M Buildings EPC",NA,NA,7225,NA
"29/04/2018","P7.2.057 Landscaping",NA,NA,600,NA
"29/04/2018","P7.2.058 Meteorological Stations Supply & Install",NA,NA,450,NA
"29/04/2018","P7.2.062 Earthworks and Access Tracks",NA,NA,1806.15920716332,NA
"29/04/2018","P7.2.064 Downer Commissioning",NA,NA,1917,NA
"29/05/2018","",NA,NA,4.37554,NA
"29/05/2018","LOGISTIC Install PCU on Position",NA,NA,290,NA
"29/05/2018","P7.2.004 Tracker Supply and Testing on Field",NA,NA,1120,NA
"29/05/2018","P7.2.005 Inverters Supply & Commissioning on Field",NA,NA,580,NA
"29/05/2018","P7.2.007 Substation - Transformer Supply & Installation (Siemens)",NA,NA,500,NA
"29/05/2018","P7.2.010 Foundations Substation)",NA,NA,4499.99999999999,NA
"29/05/2018","P7.2.011 Roads and PCU Earthworks",NA,NA,4480.34095470976,NA
"29/05/2018","P7.2.012 Piling",NA,9.3931250133,12438.475017612,NA
"29/05/2018","P7.2.013 UG Cable installation (MV, DC, FOC)",NA,NA,14114.5575031047,NA
"29/05/2018","P7.2.015 Fencing & Gates",NA,NA,2220.801105,NA
"29/05/2018","P7.2.019 Electrical Solar Farm",NA,NA,35970.2937714286,NA
"29/05/2018","P7.2.023 Mechanical Installation (Tracker and Panel)",NA,NA,93792,NA
"29/05/2018","P7.2.025 Switchyard / Control Build Install Electrical Scope",NA,NA,4620,NA
"29/05/2018","P7.2.036 O&M Buildings EPC",NA,NA,7225,NA
"29/05/2018","P7.2.057 Landscaping",NA,NA,600,NA
"29/05/2018","P7.2.058 Meteorological Stations Supply & Install",NA,NA,450,NA
"29/05/2018","P7.2.062 Earthworks and Access Tracks",NA,NA,1806.15920716332,NA
"29/05/2018","P7.2.064 Downer Commissioning",NA,NA,1917,NA
"29/06/2018","",NA,NA,4.37554,NA
"29/06/2018","LOGISTIC Install PCU on Position",NA,NA,290,NA
"29/06/2018","P7.2.004 Tracker Supply and Testing on Field",NA,NA,1120,NA
"29/06/2018","P7.2.005 Inverters Supply & Commissioning on Field",NA,NA,580,NA
"29/06/2018","P7.2.007 Substation - Transformer Supply & Installation (Siemens)",NA,NA,500,NA
"29/06/2018","P7.2.010 Foundations Substation)",NA,NA,4499.99999999999,NA
"29/06/2018","P7.2.011 Roads and PCU Earthworks",NA,NA,4480.34095470976,NA
"29/06/2018","P7.2.012 Piling",NA,9.3931250133,12438.475017612,NA
"29/06/2018","P7.2.013 UG Cable installation (MV, DC, FOC)",NA,NA,14114.5575031047,NA
"29/06/2018","P7.2.015 Fencing & Gates",NA,NA,2220.801105,NA
"29/06/2018","P7.2.019 Electrical Solar Farm",NA,NA,35970.2937714286,NA
"29/06/2018","P7.2.023 Mechanical Installation (Tracker and Panel)",NA,NA,93792,NA
"29/06/2018","P7.2.025 Switchyard / Control Build Install Electrical Scope",NA,NA,4620,NA
"29/06/2018","P7.2.036 O&M Buildings EPC",NA,NA,7225,NA
"29/06/2018","P7.2.057 Landscaping",NA,NA,600,NA
"29/06/2018","P7.2.058 Meteorological Stations Supply & Install",NA,NA,450,NA
"29/06/2018","P7.2.062 Earthworks and Access Tracks",NA,NA,1806.15920716332,NA
"29/06/2018","P7.2.064 Downer Commissioning",NA,NA,1917,NA
"29/07/2018","",NA,NA,4.37554,NA
"29/07/2018","LOGISTIC Install PCU on Position",NA,NA,290,NA
"29/07/2018","P7.2.004 Tracker Supply and Testing on Field",NA,NA,1120,NA
"29/07/2018","P7.2.005 Inverters Supply & Commissioning on Field",NA,NA,580,NA
"29/07/2018","P7.2.007 Substation - Transformer Supply & Installation (Siemens)",NA,NA,500,NA
"29/07/2018","P7.2.010 Foundations Substation)",NA,NA,4499.99999999999,NA
"29/07/2018","P7.2.011 Roads and PCU Earthworks",NA,NA,4480.34095470976,NA
"29/07/2018","P7.2.012 Piling",NA,9.3931250133,12438.475017612,NA
"29/07/2018","P7.2.013 UG Cable installation (MV, DC, FOC)",NA,NA,14114.5575031047,NA
"29/07/2018","P7.2.015 Fencing & Gates",NA,NA,2220.801105,NA
"29/07/2018","P7.2.019 Electrical Solar Farm",NA,NA,35970.2937714286,NA
"29/07/2018","P7.2.023 Mechanical Installation (Tracker and Panel)",NA,NA,93792,NA
"29/07/2018","P7.2.025 Switchyard / Control Build Install Electrical Scope",NA,NA,4620,NA
"29/07/2018","P7.2.036 O&M Buildings EPC",NA,NA,7225,NA
"29/07/2018","P7.2.057 Landscaping",NA,NA,600,NA
"29/07/2018","P7.2.058 Meteorological Stations Supply & Install",NA,NA,450,NA
"29/07/2018","P7.2.062 Earthworks and Access Tracks",NA,NA,1806.15920716332,NA
"29/07/2018","P7.2.064 Downer Commissioning",NA,NA,1917,NA
"29/08/2018","",NA,NA,4.37554,NA
"29/08/2018","LOGISTIC Install PCU on Position",NA,NA,290,NA
"29/08/2018","P7.2.004 Tracker Supply and Testing on Field",NA,NA,1120,NA
"29/08/2018","P7.2.005 Inverters Supply & Commissioning on Field",NA,NA,580,NA
"29/08/2018","P7.2.007 Substation - Transformer Supply & Installation (Siemens)",NA,NA,500,NA
"29/08/2018","P7.2.010 Foundations Substation)",NA,NA,4499.99999999999,NA
"29/08/2018","P7.2.011 Roads and PCU Earthworks",NA,NA,4480.34095470976,NA
"29/08/2018","P7.2.012 Piling",NA,9.3931250133,12438.475017612,NA
"29/08/2018","P7.2.013 UG Cable installation (MV, DC, FOC)",NA,NA,14114.5575031047,NA
"29/08/2018","P7.2.015 Fencing & Gates",NA,NA,2220.801105,NA
"29/08/2018","P7.2.019 Electrical Solar Farm",NA,NA,35970.2937714286,NA
"29/08/2018","P7.2.023 Mechanical Installation (Tracker and Panel)",NA,NA,93792,NA
"29/08/2018","P7.2.025 Switchyard / Control Build Install Electrical Scope",NA,NA,4620,NA
"29/08/2018","P7.2.036 O&M Buildings EPC",NA,NA,7225,NA
"29/08/2018","P7.2.057 Landscaping",NA,NA,600,NA
"29/08/2018","P7.2.058 Meteorological Stations Supply & Install",NA,NA,450,NA
"29/08/2018","P7.2.062 Earthworks and Access Tracks",NA,NA,1806.15920716332,NA
"29/08/2018","P7.2.064 Downer Commissioning",NA,NA,1917,NA
"29/09/2018","",NA,0.24522,4.37554,NA
"29/09/2018","LOGISTIC Install PCU on Position",NA,NA,290,NA
"29/09/2018","P7.2.004 Tracker Supply and Testing on Field",NA,NA,1120,NA
"29/09/2018","P7.2.005 Inverters Supply & Commissioning on Field",NA,NA,580,NA
"29/09/2018","P7.2.007 Substation - Transformer Supply & Installation (Siemens)",NA,NA,500,NA
"29/09/2018","P7.2.010 Foundations Substation)",NA,NA,4499.99999999999,NA
"29/09/2018","P7.2.011 Roads and PCU Earthworks",NA,NA,4480.34095470976,NA
"29/09/2018","P7.2.012 Piling",NA,9.3931250133,12438.475017612,NA
"29/09/2018","P7.2.013 UG Cable installation (MV, DC, FOC)",NA,NA,14114.5575031047,NA
"29/09/2018","P7.2.015 Fencing & Gates",NA,NA,2220.801105,739.2
"29/09/2018","P7.2.019 Electrical Solar Farm",NA,NA,35970.2937714286,NA
"29/09/2018","P7.2.023 Mechanical Installation (Tracker and Panel)",NA,NA,93792,NA
"29/09/2018","P7.2.025 Switchyard / Control Build Install Electrical Scope",NA,NA,4620,NA
"29/09/2018","P7.2.036 O&M Buildings EPC",NA,NA,7225,NA
"29/09/2018","P7.2.057 Landscaping",NA,NA,600,NA
"29/09/2018","P7.2.058 Meteorological Stations Supply & Install",NA,NA,450,NA
"29/09/2018","P7.2.062 Earthworks and Access Tracks",NA,1422.01983512814,1806.15920716332,1058
"29/09/2018","P7.2.064 Downer Commissioning",NA,NA,1917,NA
"29/10/2018","",NA,1.2226359,4.37554,NA
"29/10/2018","LOGISTIC Install PCU on Position",NA,NA,290,NA
"29/10/2018","P7.2.003 PV Module Supply",NA,NA,NA,1.6
"29/10/2018","P7.2.004 Tracker Supply and Testing on Field",NA,NA,1120,3.8
"29/10/2018","P7.2.005 Inverters Supply & Commissioning on Field",NA,NA,580,NA
"29/10/2018","P7.2.007 Substation - Transformer Supply & Installation (Siemens)",NA,NA,500,NA
"29/10/2018","P7.2.010 Foundations Substation)",NA,NA,4499.99999999999,14.29
"29/10/2018","P7.2.011 Roads and PCU Earthworks",NA,NA,4480.34095470976,1458.26
"29/10/2018","P7.2.012 Piling",250.036042020701,4334.7977144711,12438.475017612,1077.27
"29/10/2018","P7.2.013 UG Cable installation (MV, DC, FOC)",NA,NA,14114.5575031047,57.7
"29/10/2018","P7.2.015 Fencing & Gates",NA,243.20898,2220.801105,2200
"29/10/2018","P7.2.019 Electrical Solar Farm",NA,NA,35970.2937714286,NA
"29/10/2018","P7.2.023 Mechanical Installation (Tracker and Panel)",NA,42.7858838469103,93792,NA
"29/10/2018","P7.2.025 Switchyard / Control Build Install Electrical Scope",NA,NA,4620,NA
"29/10/2018","P7.2.036 O&M Buildings EPC",NA,NA,7225,NA
"29/10/2018","P7.2.054 Shipping - Piles (FOB China to Site)",NA,NA,NA,1.54
"29/10/2018","P7.2.057 Landscaping",NA,NA,600,NA
"29/10/2018","P7.2.058 Meteorological Stations Supply & Install",NA,NA,450,NA
"29/10/2018","P7.2.062 Earthworks and Access Tracks",NA,1680.94097811602,1806.15920716332,1159.95
"29/10/2018","P7.2.064 Downer Commissioning",NA,NA,1917,NA
"29/11/2018","",NA,2.2085885,4.37554,NA
"29/11/2018","LOGISTIC Install PCU on Position",NA,NA,290,NA
"29/11/2018","P7.2.003 PV Module Supply",NA,NA,NA,5.97999999999999
"29/11/2018","P7.2.004 Tracker Supply and Testing on Field",NA,NA,1120,7.86
"29/11/2018","P7.2.005 Inverters Supply & Commissioning on Field",NA,NA,580,NA
"29/11/2018","P7.2.007 Substation - Transformer Supply & Installation (Siemens)",NA,NA,500,NA
"29/11/2018","P7.2.010 Foundations Substation)",NA,NA,4499.99999999999,992.53
"29/11/2018","P7.2.011 Roads and PCU Earthworks",NA,1380.64091847377,4480.34095470976,2764.87
"29/11/2018","P7.2.012 Piling",15.87885418915,11163.8114741405,12438.475017612,3553.12
"29/11/2018","P7.2.013 UG Cable installation (MV, DC, FOC)",NA,NA,14114.5575031047,2159.15
"29/11/2018","P7.2.015 Fencing & Gates",NA,904.594246875,2220.801105,2200
"29/11/2018","P7.2.019 Electrical Solar Farm",NA,NA,35970.2937714286,1275.52
"29/11/2018","P7.2.023 Mechanical Installation (Tracker and Panel)",958.619001274804,7899.09775249389,93792,13782.48
"29/11/2018","P7.2.025 Switchyard / Control Build Install Electrical Scope",NA,NA,4620,NA
"29/11/2018","P7.2.036 O&M Buildings EPC",NA,NA,7225,NA
"29/11/2018","P7.2.054 Shipping - Piles (FOB China to Site)",NA,NA,NA,3.71
"29/11/2018","P7.2.057 Landscaping",NA,NA,600,NA
"29/11/2018","P7.2.058 Meteorological Stations Supply & Install",NA,NA,450,67.49
"29/11/2018","P7.2.062 Earthworks and Access Tracks",NA,1680.94097811602,1806.15920716332,1159.95
"29/11/2018","P7.2.064 Downer Commissioning",NA,NA,1917,NA
"29/12/2018","",NA,3.5218745,4.37554,NA
"29/12/2018","LOGISTIC Install PCU on Position",NA,NA,290,70
"29/12/2018","P7.2.003 PV Module Supply",NA,NA,NA,9.83000000000001
"29/12/2018","P7.2.004 Tracker Supply and Testing on Field",NA,NA,1120,7.86
"29/12/2018","P7.2.005 Inverters Supply & Commissioning on Field",NA,NA,580,140
"29/12/2018","P7.2.007 Substation - Transformer Supply & Installation (Siemens)",NA,NA,500,NA
"29/12/2018","P7.2.010 Foundations Substation)",NA,2206.53409090909,4499.99999999999,2845.02
"29/12/2018","P7.2.011 Roads and PCU Earthworks",NA,2421.28482708064,4480.34095470976,3803.15
"29/12/2018","P7.2.012 Piling",NA,11343.3873077281,12438.475017612,6985.02
"29/12/2018","P7.2.013 UG Cable installation (MV, DC, FOC)",NA,1348.62175002405,14114.5575031047,4126.49
"29/12/2018","P7.2.015 Fencing & Gates",NA,1853.3317815,2220.801105,2200
"29/12/2018","P7.2.019 Electrical Solar Farm",NA,989.860857142857,35970.2937714286,2875.25
"29/12/2018","P7.2.023 Mechanical Installation (Tracker and Panel)",427.025153884751,22418.2035861915,93792,30100.15
"29/12/2018","P7.2.025 Switchyard / Control Build Install Electrical Scope",NA,NA,4620,160
"29/12/2018","P7.2.036 O&M Buildings EPC",NA,NA,7225,NA
"29/12/2018","P7.2.054 Shipping - Piles (FOB China to Site)",NA,NA,NA,4.2
"29/12/2018","P7.2.057 Landscaping",NA,NA,600,NA
"29/12/2018","P7.2.058 Meteorological Stations Supply & Install",NA,NA,450,449.97
"29/12/2018","P7.2.062 Earthworks and Access Tracks",NA,1680.94097811602,1806.15920716332,1159.95
"29/12/2018","P7.2.064 Downer Commissioning",NA,NA,1917,NA
"30/01/2018","",NA,NA,4.37554,NA
"30/01/2018","LOGISTIC Install PCU on Position",NA,NA,290,NA
"30/01/2018","P7.2.004 Tracker Supply and Testing on Field",NA,NA,1120,NA
"30/01/2018","P7.2.005 Inverters Supply & Commissioning on Field",NA,NA,580,NA
"30/01/2018","P7.2.007 Substation - Transformer Supply & Installation (Siemens)",NA,NA,500,NA
"30/01/2018","P7.2.010 Foundations Substation)",NA,NA,4499.99999999999,NA
"30/01/2018","P7.2.011 Roads and PCU Earthworks",NA,NA,4480.34095470976,NA
"30/01/2018","P7.2.012 Piling",NA,9.3931250133,12438.475017612,NA
"30/01/2018","P7.2.013 UG Cable installation (MV, DC, FOC)",NA,NA,14114.5575031047,NA
"30/01/2018","P7.2.015 Fencing & Gates",NA,NA,2220.801105,NA
"30/01/2018","P7.2.019 Electrical Solar Farm",NA,NA,35970.2937714286,NA
"30/01/2018","P7.2.023 Mechanical Installation (Tracker and Panel)",NA,NA,93792,NA
"30/01/2018","P7.2.025 Switchyard / Control Build Install Electrical Scope",NA,NA,4620,NA
"30/01/2018","P7.2.036 O&M Buildings EPC",NA,NA,7225,NA
"30/01/2018","P7.2.057 Landscaping",NA,NA,600,NA
"30/01/2018","P7.2.058 Meteorological Stations Supply & Install",NA,NA,450,NA
"30/01/2018","P7.2.062 Earthworks and Access Tracks",NA,NA,1806.15920716332,NA
"30/01/2018","P7.2.064 Downer Commissioning",NA,NA,1917,NA
"30/03/2018","",NA,NA,4.37554,NA
"30/03/2018","LOGISTIC Install PCU on Position",NA,NA,290,NA
"30/03/2018","P7.2.004 Tracker Supply and Testing on Field",NA,NA,1120,NA
"30/03/2018","P7.2.005 Inverters Supply & Commissioning on Field",NA,NA,580,NA
"30/03/2018","P7.2.007 Substation - Transformer Supply & Installation (Siemens)",NA,NA,500,NA
"30/03/2018","P7.2.010 Foundations Substation)",NA,NA,4499.99999999999,NA
"30/03/2018","P7.2.011 Roads and PCU Earthworks",NA,NA,4480.34095470976,NA
"30/03/2018","P7.2.012 Piling",NA,9.3931250133,12438.475017612,NA
"30/03/2018","P7.2.013 UG Cable installation (MV, DC, FOC)",NA,NA,14114.5575031047,NA
"30/03/2018","P7.2.015 Fencing & Gates",NA,NA,2220.801105,NA
"30/03/2018","P7.2.019 Electrical Solar Farm",NA,NA,35970.2937714286,NA
"30/03/2018","P7.2.023 Mechanical Installation (Tracker and Panel)",NA,NA,93792,NA
"30/03/2018","P7.2.025 Switchyard / Control Build Install Electrical Scope",NA,NA,4620,NA
"30/03/2018","P7.2.036 O&M Buildings EPC",NA,NA,7225,NA
"30/03/2018","P7.2.057 Landscaping",NA,NA,600,NA
"30/03/2018","P7.2.058 Meteorological Stations Supply & Install",NA,NA,450,NA
"30/03/2018","P7.2.062 Earthworks and Access Tracks",NA,NA,1806.15920716332,NA
"30/03/2018","P7.2.064 Downer Commissioning",NA,NA,1917,NA
"30/04/2018","",NA,NA,4.37554,NA
"30/04/2018","LOGISTIC Install PCU on Position",NA,NA,290,NA
"30/04/2018","P7.2.004 Tracker Supply and Testing on Field",NA,NA,1120,NA
"30/04/2018","P7.2.005 Inverters Supply & Commissioning on Field",NA,NA,580,NA
"30/04/2018","P7.2.007 Substation - Transformer Supply & Installation (Siemens)",NA,NA,500,NA
"30/04/2018","P7.2.010 Foundations Substation)",NA,NA,4499.99999999999,NA
"30/04/2018","P7.2.011 Roads and PCU Earthworks",NA,NA,4480.34095470976,NA
"30/04/2018","P7.2.012 Piling",NA,9.3931250133,12438.475017612,NA
"30/04/2018","P7.2.013 UG Cable installation (MV, DC, FOC)",NA,NA,14114.5575031047,NA
"30/04/2018","P7.2.015 Fencing & Gates",NA,NA,2220.801105,NA
"30/04/2018","P7.2.019 Electrical Solar Farm",NA,NA,35970.2937714286,NA
"30/04/2018","P7.2.023 Mechanical Installation (Tracker and Panel)",NA,NA,93792,NA
"30/04/2018","P7.2.025 Switchyard / Control Build Install Electrical Scope",NA,NA,4620,NA
"30/04/2018","P7.2.036 O&M Buildings EPC",NA,NA,7225,NA
"30/04/2018","P7.2.057 Landscaping",NA,NA,600,NA
"30/04/2018","P7.2.058 Meteorological Stations Supply & Install",NA,NA,450,NA
"30/04/2018","P7.2.062 Earthworks and Access Tracks",NA,NA,1806.15920716332,NA
"30/04/2018","P7.2.064 Downer Commissioning",NA,NA,1917,NA
"30/05/2018","",NA,NA,4.37554,NA
"30/05/2018","LOGISTIC Install PCU on Position",NA,NA,290,NA
"30/05/2018","P7.2.004 Tracker Supply and Testing on Field",NA,NA,1120,NA
"30/05/2018","P7.2.005 Inverters Supply & Commissioning on Field",NA,NA,580,NA
"30/05/2018","P7.2.007 Substation - Transformer Supply & Installation (Siemens)",NA,NA,500,NA
"30/05/2018","P7.2.010 Foundations Substation)",NA,NA,4499.99999999999,NA
"30/05/2018","P7.2.011 Roads and PCU Earthworks",NA,NA,4480.34095470976,NA
"30/05/2018","P7.2.012 Piling",NA,9.3931250133,12438.475017612,NA
"30/05/2018","P7.2.013 UG Cable installation (MV, DC, FOC)",NA,NA,14114.5575031047,NA
"30/05/2018","P7.2.015 Fencing & Gates",NA,NA,2220.801105,NA
"30/05/2018","P7.2.019 Electrical Solar Farm",NA,NA,35970.2937714286,NA
"30/05/2018","P7.2.023 Mechanical Installation (Tracker and Panel)",NA,NA,93792,NA
"30/05/2018","P7.2.025 Switchyard / Control Build Install Electrical Scope",NA,NA,4620,NA
"30/05/2018","P7.2.036 O&M Buildings EPC",NA,NA,7225,NA
"30/05/2018","P7.2.057 Landscaping",NA,NA,600,NA
"30/05/2018","P7.2.058 Meteorological Stations Supply & Install",NA,NA,450,NA
"30/05/2018","P7.2.062 Earthworks and Access Tracks",NA,NA,1806.15920716332,NA
"30/05/2018","P7.2.064 Downer Commissioning",NA,NA,1917,NA
"30/06/2018","",NA,NA,4.37554,NA
"30/06/2018","LOGISTIC Install PCU on Position",NA,NA,290,NA
"30/06/2018","P7.2.004 Tracker Supply and Testing on Field",NA,NA,1120,NA
"30/06/2018","P7.2.005 Inverters Supply & Commissioning on Field",NA,NA,580,NA
"30/06/2018","P7.2.007 Substation - Transformer Supply & Installation (Siemens)",NA,NA,500,NA
"30/06/2018","P7.2.010 Foundations Substation)",NA,NA,4499.99999999999,NA
"30/06/2018","P7.2.011 Roads and PCU Earthworks",NA,NA,4480.34095470976,NA
"30/06/2018","P7.2.012 Piling",NA,9.3931250133,12438.475017612,NA
"30/06/2018","P7.2.013 UG Cable installation (MV, DC, FOC)",NA,NA,14114.5575031047,NA
"30/06/2018","P7.2.015 Fencing & Gates",NA,NA,2220.801105,NA
"30/06/2018","P7.2.019 Electrical Solar Farm",NA,NA,35970.2937714286,NA
"30/06/2018","P7.2.023 Mechanical Installation (Tracker and Panel)",NA,NA,93792,NA
"30/06/2018","P7.2.025 Switchyard / Control Build Install Electrical Scope",NA,NA,4620,NA
"30/06/2018","P7.2.036 O&M Buildings EPC",NA,NA,7225,NA
"30/06/2018","P7.2.057 Landscaping",NA,NA,600,NA
"30/06/2018","P7.2.058 Meteorological Stations Supply & Install",NA,NA,450,NA
"30/06/2018","P7.2.062 Earthworks and Access Tracks",NA,NA,1806.15920716332,NA
"30/06/2018","P7.2.064 Downer Commissioning",NA,NA,1917,NA
"30/07/2018","",NA,NA,4.37554,NA
"30/07/2018","LOGISTIC Install PCU on Position",NA,NA,290,NA
"30/07/2018","P7.2.004 Tracker Supply and Testing on Field",NA,NA,1120,NA
"30/07/2018","P7.2.005 Inverters Supply & Commissioning on Field",NA,NA,580,NA
